11102018,74.092
10102018,74.2265
09102018,74.4066
08102018,74.0617
07102018,73.7732
06102018,73.7732
05102018,73.7732
04102018,73.5768
03102018,73.3608
02102018,73.3778
01102018,72.9119
30092018,72.4914
29092018,72.4914
28092018,72.4914
27092018,72.5916
26092018,72.6071
25092018,72.6947
24092018,72.6803
23092018,72.1919
22092018,72.1919
21092018,72.1919
20092018,72.0121
19092018,72.3849
18092018,72.9768
17092018,72.5178
16092018,71.8162
15092018,71.8162
14092018,71.8162
13092018,72.031
12092018,72.2231
11092018,72.6598
10092018,72.4548
09092018,71.7348
08092018,71.7348
07092018,71.7348
06092018,71.9593
05092018,71.7523
04092018,71.5849
03092018,71.215
02092018,71.0021
01092018,71.0021
31082018,71.0021
30082018,70.745
29082018,70.6179
28082018,70.108
27082018,70.165
26082018,69.9098
25082018,69.9098
24082018,69.9098
23082018,70.111
22082018,69.895
21082018,69.8152
20082018,69.8249
19082018,70.1602
18082018,70.1602
17082018,70.1602
16082018,70.1909
15082018,69.9262
14082018,69.9031
13082018,70.0171
12082018,68.8303
11082018,68.8303
10082018,68.8303
09082018,68.647
08082018,68.625
07082018,68.6821
06082018,68.8642
05082018,68.6158
04082018,68.6158
03082018,68.6158
02082018,68.6851
01082018,68.3742
31072018,68.5451
30072018,68.6379
29072018,68.6852
28072018,68.6852
27072018,68.6852
26072018,68.6651
25072018,68.7459
24072018,68.9475
23072018,68.8571
22072018,68.8269
21072018,68.8269
20072018,68.8269
19072018,69.0503
18072018,68.628
17072018,68.4552
16072018,68.5593
15072018,68.4806
14072018,68.4806
13072018,68.4806
12072018,68.5199
11072018,68.7725
10072018,68.8269
09072018,68.6729
08072018,68.8724
07072018,68.8724
06072018,68.8724
05072018,68.947
04072018,68.7399
03072018,68.5221
02072018,68.795
01072018,68.462
30062018,68.462
29062018,68.462
28062018,68.7931
27062018,68.6071
26062018,68.2912
25062018,68.0726
24062018,67.8486
23062018,67.8486
22062018,67.8486
21062018,67.962
20062018,68.1119
19062018,68.3778
18062018,68.0397
17062018,68.0153
16062018,68.0153
15062018,68.0153
14062018,67.598
13062018,67.608
12062018,67.4427
11062018,67.4283
10062018,67.5021
09062018,67.5021
08062018,67.5021
07062018,67.1156
06062018,66.9197
05062018,67.1499
04062018,67.0631
03062018,67.1129
02062018,67.1129
01062018,67.1129
31052018,67.3579
30052018,67.39
29052018,67.837
28052018,67.4407
27052018,67.7949
26052018,67.7949
25052018,67.7949
24052018,68.3774
23052018,68.4195
22052018,68.0096
21052018,68.1418
20052018,68.0006
19052018,68.0006
18052018,68.0006
17052018,67.7378
16052018,67.7974
15052018,68.0569
14052018,67.5296
13052018,67.337
12052018,67.337
11052018,67.337
10052018,67.2592
09052018,67.2624
08052018,67.0851
07052018,67.1349
06052018,66.8619
05052018,66.8619
04052018,66.8619
03052018,66.6248
02052018,66.6657
01052018,66.3701
30042018,66.3701
29042018,66.6649
28042018,66.6649
27042018,66.6649
26042018,66.7521
25042018,66.9754
24042018,66.3854
23042018,66.4198
22042018,66.1223
21042018,66.1223
20042018,66.1223
19042018,65.7874
18042018,65.6652
17042018,65.6373
16042018,65.4951
15042018,65.2074
14042018,65.2074
13042018,65.2074
12042018,65.2576
11042018,65.3048
10042018,64.9927
09042018,64.9825
08042018,64.9673
07042018,64.9673
06042018,64.9673
05042018,64.9274
04042018,65.1303
03042018,65.0097
02042018,65.17
01042018,65.17
31032018,65.17
30032018,65.17
29032018,65.17
28032018,65.1722
27032018,64.975
26032018,64.8703
25032018,65.0049
24032018,65.0049
23032018,65.0049
